-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 12/31/2025 in LST
Location: latitude  34.04   longitude -4.99 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 575.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
2000,7,17,7.7592,28.87,33.17,3.39
2000,7,18,7.7899,27.31,39.99,3.53
2000,7,19,7.919,27.86,41.71,3.35
2000,7,20,7.6162,29.44,37.23,2.94
2000,7,21,7.7837,32.85,27.36,3.46
2000,7,22,6.7433,29.17,40.68,3.68
2000,7,23,7.9018,24.74,44.83,4.53
2000,7,24,7.8245,24.47,39.52,3.33
2000,7,25,7.7794,25.32,41.57,3.67
2000,7,26,7.7479,27.64,43.0,2.82
2000,7,27,7.5535,30.95,32.37,2.45
2000,7,28,7.625,31.34,29.67,3.19
2000,7,29,7.567,34.01,23.38,3.28
2000,7,30,6.5153,35.59,16.32,4.25
2000,7,31,5.6971,35.74,21.48,5.56
2000,8,1,5.7713,34.78,24.74,5.38
2000,8,2,7.566,33.67,27.5,3.94
2000,8,3,7.2074,30.59,31.82,4.37
2000,8,4,7.806,27.78,27.16,3.13
2000,8,5,7.1542,29.37,32.63,3.72
2000,8,6,7.2926,29.25,36.0,5.4
2000,8,7,7.158,31.03,33.25,5.16
2000,8,8,7.2038,32.99,23.11,3.38
2000,8,9,7.44,33.36,25.74,4.1
2000,8,10,7.0973,32.78,30.22,4.39
2000,8,11,6.8722,27.6,45.5,4.47
2000,8,12,7.5799,25.32,45.02,3.2
2000,8,13,7.4482,26.45,36.27,2.64
2000,8,14,7.4758,31.02,25.68,3.12
2000,8,15,7.217,33.88,21.16,2.94
2000,8,16,6.7589,35.57,18.95,3.37
2000,8,17,7.3495,32.78,26.35,4.2
2000,8,18,7.3666,30.18,29.73,3.63
2000,8,19,7.2346,32.37,20.0,4.64
2000,8,20,6.8743,31.75,27.05,4.57
2000,8,21,7.0162,26.65,41.54,4.17
2000,8,22,6.2285,25.83,41.18,3.64
2000,8,23,6.0336,25.18,37.35,3.4
2000,8,24,6.7229,26.87,35.58,3.39
2000,8,25,6.7253,26.27,40.75,4.06
2000,8,26,6.5969,24.82,43.78,3.14
2000,8,27,6.5794,27.66,37.91,2.6
2000,8,28,6.011,31.21,26.13,2.92
2000,8,29,4.9906,31.47,29.6,2.1
2000,8,30,6.0,30.94,35.58,3.22
2000,8,31,5.6803,28.73,43.3,2.61
2000,9,1,7.157,25.51,49.5,3.09
2000,9,2,7.0891,24.76,50.82,2.71
2000,9,3,7.0406,26.59,41.0,3.15
2000,9,4,7.0121,25.9,40.6,2.82
2000,9,5,6.2839,28.39,36.16,4.58
2000,9,6,6.6206,29.89,35.64,5.18
2000,9,7,6.396,31.16,24.5,3.97
2000,9,8,6.6497,30.31,19.83,3.39
2000,9,9,6.492,29.45,24.63,4.9
2000,9,10,6.4829,30.3,19.9,4.06
2000,9,11,5.0138,26.77,33.06,3.14
2000,9,12,6.4963,26.43,36.52,2.34
2000,9,13,6.3648,27.81,29.11,2.78
2000,9,14,6.24,28.64,29.12,3.32
2000,9,15,6.1985,27.12,37.27,3.16
2000,9,16,5.856,28.61,29.57,3.31
2000,9,17,5.8183,25.33,44.94,3.95
2000,9,18,6.0502,23.81,52.62,5.69
2000,9,19,3.9456,20.77,63.07,6.07
2000,9,20,5.3237,20.08,60.12,3.3
2000,9,21,6.0221,24.36,38.38,2.84
2000,9,22,5.8754,23.72,36.93,3.1
2000,9,23,4.824,22.78,55.3,2.99
2000,9,24,5.7048,23.56,55.57,2.51
2000,9,25,4.9354,23.99,49.76,2.4
2000,9,26,5.459,23.16,55.39,2.36
2000,9,27,3.5599,22.13,62.28,1.91
2000,9,28,4.2646,20.49,67.18,4.0
2000,9,29,3.198,17.53,68.75,6.2
2000,9,30,3.4378,15.63,72.08,6.29
2000,10,1,2.8111,16.31,71.2,5.18
2000,10,2,5.0381,19.29,66.42,2.15
2000,10,3,5.4442,22.09,43.6,2.8
2000,10,4,5.3686,22.76,36.07,3.0
2000,10,5,5.3532,22.22,38.77,3.1
2000,10,6,5.2334,21.9,43.47,3.08
2000,10,7,5.2414,22.09,38.34,2.63
2000,10,8,5.1648,22.56,33.66,2.85
2000,10,9,4.5266,22.37,40.08,3.12
2000,10,10,3.9797,18.58,65.53,4.57
2000,10,11,3.888,17.6,67.73,4.47
2000,10,12,0.9574,14.1,78.72,6.85
2000,10,13,2.352,11.95,77.81,4.72
2000,10,14,3.876,13.25,69.57,3.96
2000,10,15,1.7179,13.91,76.93,3.58
2000,10,16,3.4862,15.53,68.18,2.56
2000,10,17,5.0023,17.71,56.01,2.62
2000,10,18,4.9236,18.85,50.49,3.19
2000,10,19,4.4369,18.9,46.82,2.51
2000,10,20,3.2539,17.39,61.57,4.31
2000,10,21,1.1981,12.52,85.07,1.87
2000,10,22,1.0006,9.38,88.44,1.86
2000,10,23,1.4124,12.49,79.29,1.95
2000,10,24,2.9074,14.23,74.32,2.21
2000,10,25,4.0822,15.38,72.42,2.37
2000,10,26,4.044,15.13,70.84,2.2
2000,10,27,4.5958,15.32,64.86,4.05
2000,10,28,4.5811,16.68,59.52,3.49
2000,10,29,4.373,16.49,64.03,2.13
2000,10,30,3.1786,14.4,78.9,3.15
2000,10,31,1.229,13.4,85.32,3.11
2000,11,1,3.8818,13.27,74.26,2.14
2000,11,2,4.1006,12.5,69.08,2.73
2000,11,3,1.6224,12.59,77.23,3.78
2000,11,4,3.6622,12.59,76.42,2.05
2000,11,5,3.0338,12.31,71.14,1.84
2000,11,6,2.0554,13.51,74.26,6.09
2000,11,7,3.0792,11.06,79.34,2.63
2000,11,8,3.4774,10.94,74.31,2.16
2000,11,9,3.2155,11.17,71.52,2.49
2000,11,10,3.8419,15.63,56.09,2.78
2000,11,11,3.078,17.0,53.03,3.95
2000,11,12,3.8434,17.07,57.21,4.05
2000,11,13,1.2948,14.68,78.66,4.03
2000,11,14,1.0075,11.59,91.17,2.49
2000,11,15,1.2686,9.16,89.87,4.93
2000,11,16,2.2006,9.84,85.97,3.47
2000,11,17,1.7582,8.73,84.69,4.14
2000,11,18,3.791,9.4,70.71,1.92
2000,11,19,3.4222,9.67,70.06,2.72
2000,11,20,3.0835,11.28,74.63,3.26
2000,11,21,3.0058,12.12,84.12,2.53
2000,11,22,3.6278,12.16,75.84,3.0
2000,11,23,1.0214,11.66,80.6,4.94
2000,11,24,2.4199,13.79,87.29,3.97
2000,11,25,1.6793,14.37,87.43,3.7
2000,11,26,3.3982,16.2,73.19,1.92
2000,11,27,3.6202,17.38,56.76,2.97
2000,11,28,2.4374,17.32,56.57,4.14
2000,11,29,1.4782,13.57,76.47,4.12
2000,11,30,3.2381,13.87,69.52,2.44
2000,12,1,2.8858,13.76,71.97,3.63
2000,12,2,1.4587,13.58,85.43,3.53
2000,12,3,2.9054,13.02,69.55,1.92
2000,12,4,2.8342,14.14,60.49,2.76
2000,12,5,1.4861,14.47,69.13,2.76
2000,12,6,2.7857,15.29,59.58,2.98
2000,12,7,1.6637,14.52,56.68,4.56
2000,12,8,1.4446,12.5,82.87,3.22
2000,12,9,2.886,11.83,78.26,1.4
2000,12,10,3.33,11.86,65.44,3.03
2000,12,11,3.0986,13.01,54.35,2.92
2000,12,12,3.1346,14.22,50.11,2.49
2000,12,13,3.1939,14.32,47.48,2.15
2000,12,14,3.2095,12.89,54.33,2.74
2000,12,15,3.0979,12.41,54.72,2.01
2000,12,16,3.0578,10.56,71.07,1.98
2000,12,17,2.6659,9.21,79.34,2.09
2000,12,18,3.09,10.47,61.32,2.74
2000,12,19,3.0559,10.64,50.77,3.46
2000,12,20,1.1954,7.25,79.36,4.44
2000,12,21,2.621,9.13,70.87,3.42
2000,12,22,0.9026,9.68,76.03,7.84
2000,12,23,2.0285,10.86,74.28,5.84
2000,12,24,1.1069,12.62,75.86,9.2
2000,12,25,0.9862,12.64,82.03,8.41
2000,12,26,0.8014,12.19,82.69,10.07
2000,12,27,1.3322,9.45,90.51,9.64
2000,12,28,1.3937,10.29,82.04,7.07
2000,12,29,1.7366,11.76,86.43,5.37
2000,12,30,1.7429,11.81,87.74,5.62
2000,12,31,2.916,11.15,78.35,2.72
2001,1,1,3.3007,11.68,65.34,4.56
2001,1,2,2.0258,11.3,84.69,4.41
2001,1,3,3.1037,11.08,84.8,2.69
2001,1,4,2.3916,11.47,72.8,2.81
2001,1,5,2.808,12.94,64.93,3.43
2001,1,6,0.7824,10.02,85.04,5.32
2001,1,7,2.028,7.19,89.96,3.51
2001,1,8,3.2609,7.46,70.52,2.4
2001,1,9,3.2182,9.56,70.37,4.15
2001,1,10,3.0372,12.09,64.54,3.3
2001,1,11,1.5646,10.55,73.02,5.61
2001,1,12,1.1525,9.01,85.81,9.11
2001,1,13,1.3306,9.11,90.61,5.29
2001,1,14,1.6723,8.99,91.34,3.48
2001,1,15,2.976,9.12,82.68,2.2
2001,1,16,2.2807,8.49,84.63,3.56
2001,1,17,3.1387,9.83,85.35,2.32
2001,1,18,2.6405,10.45,77.18,4.84
2001,1,19,2.7946,9.46,87.18,4.3
2001,1,20,3.7764,9.25,65.68,1.87
2001,1,21,3.8155,11.32,55.33,3.16
2001,1,22,3.7416,12.29,60.5,3.49
2001,1,23,3.6036,11.41,65.85,3.51
2001,1,24,3.4423,11.08,63.59,4.21
2001,1,25,1.3229,8.98,85.2,4.54
2001,1,26,2.6861,8.98,86.42,3.76
2001,1,27,1.4964,10.34,85.9,6.02
2001,1,28,1.6466,10.42,90.05,8.83
2001,1,29,2.9654,7.67,84.11,5.89
2001,1,30,3.5527,7.42,81.31,2.74
2001,1,31,3.7944,8.29,75.91,2.46
2001,2,1,3.4898,10.13,76.04,2.44
2001,2,2,4.0898,12.1,63.68,2.03
2001,2,3,3.9406,11.58,67.5,2.46
2001,2,4,3.7901,10.58,80.59,3.06
2001,2,5,4.1885,10.53,72.81,2.56
2001,2,6,4.3186,11.55,58.76,3.87
2001,2,7,3.1654,10.17,65.3,5.89
2001,2,8,2.1036,9.34,83.18,5.87
2001,2,9,4.4143,10.6,73.92,1.93
2001,2,10,4.4981,13.37,59.59,2.88
2001,2,11,4.6519,15.05,60.52,5.45
2001,2,12,4.7222,15.4,54.3,3.33
2001,2,13,4.7148,13.97,64.18,3.71
2001,2,14,2.9448,10.46,73.85,5.25
2001,2,15,2.4883,9.83,85.49,4.05
2001,2,16,3.6617,8.57,77.82,3.49
2001,2,17,3.4819,9.17,78.72,4.79
2001,2,18,4.8809,10.46,64.4,2.53
2001,2,19,4.4386,11.07,57.11,2.26
2001,2,20,4.6764,12.93,57.29,3.89
2001,2,21,4.986,13.4,50.98,3.97
2001,2,22,4.8542,14.96,51.67,3.0
2001,2,23,4.1448,14.79,68.51,4.04
2001,2,24,2.196,9.83,82.44,4.87
2001,2,25,3.2674,9.81,82.88,3.02
2001,2,26,3.3266,9.67,82.75,2.69
2001,2,27,3.5021,9.15,85.03,7.37
2001,2,28,2.6242,8.85,90.04,6.4
2001,3,1,2.801,11.91,75.12,5.06
2001,3,2,2.225,14.95,66.62,8.25
2001,3,3,3.1145,13.17,76.74,8.67
2001,3,4,5.2058,13.8,73.0,4.24
2001,3,5,4.4501,16.86,66.93,3.31
2001,3,6,5.1065,19.13,61.64,4.21
2001,3,7,3.2342,14.67,75.73,5.46
2001,3,8,4.0262,11.67,80.36,3.95
2001,3,9,4.3778,12.17,80.67,3.5
2001,3,10,5.6054,15.76,75.15,1.86
2001,3,11,5.9318,18.24,62.34,3.27
2001,3,12,5.3808,16.37,67.08,3.44
2001,3,13,5.5202,15.9,71.05,2.06
2001,3,14,5.075,17.44,62.92,3.27
2001,3,15,5.521,18.55,59.23,4.08
2001,3,16,4.2511,13.55,74.86,4.77
2001,3,17,4.1311,12.86,75.73,2.35
2001,3,18,5.977,12.63,79.23,2.59
2001,3,19,6.2213,14.97,63.96,2.36
2001,3,20,6.2789,17.71,59.14,3.03
2001,3,21,5.9717,19.1,56.34,3.03
2001,3,22,6.3566,20.94,52.78,3.14
2001,3,23,6.5306,20.73,49.6,4.04
2001,3,24,6.1769,16.34,69.17,4.69
2001,3,25,3.9487,12.85,83.39,4.42
2001,3,26,3.6967,12.13,75.85,5.6
2001,3,27,6.4738,14.02,74.08,2.96
2001,3,28,5.0426,12.42,80.0,3.43
2001,3,29,4.4021,11.56,78.45,4.55
2001,3,30,5.6578,14.18,78.99,2.54
2001,3,31,6.6828,16.76,66.7,3.33
2001,4,1,6.8402,18.56,56.8,3.48
2001,4,2,5.9266,16.76,69.08,3.49
2001,4,3,6.2215,15.37,77.19,2.71
2001,4,4,6.2774,13.57,75.96,2.29
2001,4,5,6.9545,16.23,72.03,2.35
2001,4,6,6.324,17.24,72.72,2.92
2001,4,7,5.2836,15.26,74.83,3.5
2001,4,8,7.175,15.23,56.96,2.34
2001,4,9,7.3361,18.4,51.74,3.99
2001,4,10,7.4594,18.96,48.56,3.87
2001,4,11,7.4892,19.99,43.13,3.02
2001,4,12,7.5948,18.73,46.23,4.45
2001,4,13,7.4429,18.98,49.84,3.63
2001,4,14,7.1359,15.65,56.42,4.46
2001,4,15,7.6099,15.43,52.13,5.9
2001,4,16,7.5643,17.46,46.31,4.01
2001,4,17,6.965,15.43,61.4,4.01
2001,4,18,6.8916,15.23,66.57,2.26
2001,4,19,4.7503,15.42,62.2,3.0
2001,4,20,4.0574,13.11,74.57,5.75
2001,4,21,6.2659,13.08,71.38,3.01
2001,4,22,7.8002,14.54,61.83,2.67
2001,4,23,7.5554,16.08,56.94,2.49
2001,4,24,7.1076,17.57,66.1,3.47
2001,4,25,5.2644,17.19,71.99,2.41
2001,4,26,5.8291,18.82,62.93,2.99
2001,4,27,7.2919,15.16,65.11,3.95
2001,4,28,7.8595,16.62,54.18,3.0
2001,4,29,7.6046,16.9,60.2,4.6
2001,4,30,6.6336,12.26,64.49,5.37
2001,5,1,6.743,11.77,64.06,4.36
2001,5,2,4.8475,11.93,65.49,5.01
2001,5,3,2.7586,10.31,78.62,7.1
2001,5,4,4.253,11.45,74.2,5.75
2001,5,5,6.0053,13.47,70.53,4.3
2001,5,6,5.0561,13.83,70.44,4.08
2001,5,7,7.5799,14.48,63.31,2.46
2001,5,8,7.2276,14.08,68.64,2.95
2001,5,9,3.8117,13.07,70.95,4.33
2001,5,10,5.0914,13.43,69.95,4.35
2001,5,11,8.3042,16.64,57.84,2.42
2001,5,12,8.053,17.88,55.85,3.71
2001,5,13,8.0364,18.07,58.7,3.48
2001,5,14,8.1341,17.28,65.41,3.19
2001,5,15,7.7618,18.39,60.45,2.61
2001,5,16,6.1294,20.56,63.43,2.44
2001,5,17,6.3778,23.08,58.75,2.64
2001,5,18,4.9512,18.98,75.08,2.99
2001,5,19,2.3292,17.15,79.87,2.62
2001,5,20,6.3598,19.14,63.73,2.18
2001,5,21,7.3901,19.82,64.36,2.8
2001,5,22,6.5095,18.83,67.52,2.95
2001,5,23,8.0839,19.85,57.83,2.34
2001,5,24,8.2013,22.18,48.99,2.87
2001,5,25,8.2704,23.82,44.81,5.07
2001,5,26,8.491,25.73,38.84,6.03
2001,5,27,8.5195,26.19,35.92,7.06
2001,5,28,8.4811,27.63,35.56,3.71
2001,5,29,8.2627,27.29,32.79,2.99
2001,5,30,8.4326,27.01,33.47,2.88
2001,5,31,8.5075,26.52,37.34,2.76
2001,6,1,8.5056,26.69,38.38,2.69
2001,6,2,8.4012,26.98,34.45,3.15
2001,6,3,8.5985,27.84,33.18,2.76
2001,6,4,8.6954,28.41,34.89,2.7
2001,6,5,8.2474,28.99,35.32,3.2
2001,6,6,8.239,29.23,37.27,2.98
2001,6,7,8.1564,29.8,34.17,3.03
2001,6,8,7.9718,29.47,36.81,3.72
2001,6,9,8.3782,23.49,50.0,4.08
2001,6,10,7.2312,20.25,55.93,4.17
2001,6,11,8.3935,20.74,50.92,4.21
2001,6,12,7.7323,23.41,51.86,6.05
2001,6,13,8.6028,26.49,38.94,3.24
2001,6,14,8.6021,27.29,36.28,2.78
2001,6,15,6.9917,24.89,42.7,4.4
2001,6,16,8.6657,22.11,47.67,3.65
2001,6,17,8.7166,24.49,39.57,3.16
2001,6,18,8.1492,28.53,32.25,7.07
2001,6,19,7.2197,30.13,30.55,5.12
2001,6,20,7.6414,28.18,43.2,2.66
2001,6,21,7.992,28.9,41.19,2.45
2001,6,22,7.7834,29.08,40.24,1.9
2001,6,23,6.678,30.8,34.47,2.32
2001,6,24,6.4483,28.98,40.97,2.93
2001,6,25,6.9535,28.24,45.55,2.63
2001,6,26,7.4976,26.09,43.35,3.67
2001,6,27,8.579,22.17,48.89,4.0
2001,6,28,8.743,24.65,42.51,2.93
2001,6,29,8.4756,28.42,35.0,3.03
2001,6,30,8.027,30.19,32.84,4.15
2001,7,1,7.7954,32.1,28.22,2.99
2001,7,2,8.118,29.66,32.26,3.46
2001,7,3,8.4826,26.54,43.31,3.15
2001,7,4,8.2488,25.55,44.48,4.04
2001,7,5,7.7998,22.05,50.33,4.45
2001,7,6,8.5505,20.76,48.47,3.57
2001,7,7,8.0818,23.26,40.08,2.58
2001,7,8,8.1499,24.07,50.09,3.5
2001,7,9,7.8816,23.34,50.03,3.7
2001,7,10,8.2639,28.4,31.74,3.18
2001,7,11,7.9351,33.12,22.11,3.21
2001,7,12,7.3334,31.64,28.69,2.83
2001,7,13,7.8372,30.99,27.21,3.26
2001,7,14,8.3237,27.41,33.95,4.24
2001,7,15,8.1631,25.05,44.99,3.72
2001,7,16,8.3863,25.24,40.96,2.96
2001,7,17,8.5438,27.09,27.89,3.23
2001,7,18,8.4802,25.06,39.51,4.31
2001,7,19,8.4929,22.97,39.14,3.76
2001,7,20,8.1886,29.69,17.25,5.5
2001,7,21,6.3866,34.81,16.53,4.87
2001,7,22,5.1842,36.64,17.15,4.03
2001,7,23,6.931,31.67,30.82,3.79
2001,7,24,7.6262,27.59,41.25,3.62
2001,7,25,8.3513,26.92,33.37,3.07
2001,7,26,7.9742,28.13,29.22,3.38
2001,7,27,7.956,27.41,33.83,3.46
2001,7,28,7.5684,27.11,37.37,3.38
2001,7,29,3.9612,26.79,40.75,2.59
2001,7,30,4.0658,27.48,40.51,3.34
2001,7,31,6.9305,30.21,28.84,3.17
2001,8,1,6.3696,29.96,35.41,3.12
2001,8,2,6.9005,28.88,40.33,3.96
2001,8,3,7.5221,29.0,38.89,3.16
2001,8,4,7.6426,31.31,29.65,3.05
2001,8,5,7.7124,32.42,21.92,2.98
2001,8,6,7.8108,32.7,19.44,2.89
2001,8,7,7.9915,31.72,19.01,3.14
2001,8,8,7.7422,29.91,26.39,3.45
2001,8,9,7.482,29.46,31.87,3.19
2001,8,10,7.08,32.01,29.35,2.92
2001,8,11,6.4598,33.06,26.24,2.51
2001,8,12,3.7274,31.52,38.77,1.9
2001,8,13,6.9086,31.08,40.51,3.19
2001,8,14,6.8018,29.2,44.21,3.08
2001,8,15,6.8657,26.61,48.35,3.8
2001,8,16,7.547,25.12,51.3,4.01
2001,8,17,7.5516,23.87,51.42,3.7
2001,8,18,6.8964,24.34,45.11,3.58
2001,8,19,7.405,25.38,51.78,3.79
2001,8,20,7.4825,27.74,38.93,2.98
2001,8,21,7.3603,29.11,35.75,3.06
2001,8,22,6.1078,31.7,28.26,2.96
2001,8,23,5.5874,33.15,26.24,2.43
2001,8,24,6.3595,32.09,32.06,4.43
2001,8,25,5.0854,29.11,47.34,2.67
2001,8,26,6.4027,26.92,53.08,2.87
2001,8,27,6.811,26.9,53.66,2.83
2001,8,28,6.7454,26.37,53.25,3.04
2001,8,29,6.9353,25.22,52.74,3.0
2001,8,30,7.2763,23.29,55.99,3.4
2001,8,31,7.1218,23.23,50.2,2.43
2001,9,1,6.9516,26.21,44.28,2.88
2001,9,2,5.9345,26.58,44.95,2.35
2001,9,3,6.2808,27.11,48.85,3.24
2001,9,4,6.1334,27.59,47.51,1.84
2001,9,5,5.2774,26.83,50.5,3.18
2001,9,6,6.1625,24.94,54.01,3.72
2001,9,7,6.7646,24.41,43.55,2.61
2001,9,8,6.4315,27.84,35.55,3.06
2001,9,9,6.4073,27.51,38.45,3.03
2001,9,10,6.6271,25.81,44.07,3.07
2001,9,11,5.485,24.14,46.93,3.25
2001,9,12,6.5832,23.46,45.59,2.85
2001,9,13,6.2585,23.99,44.58,2.82
2001,9,14,5.9863,23.58,54.03,2.74
2001,9,15,5.9779,28.29,40.31,2.65
2001,9,16,5.6215,26.51,46.13,3.3
2001,9,17,5.4737,23.74,59.39,3.26
2001,9,18,5.3825,23.38,59.87,3.32
2001,9,19,3.6694,22.63,64.35,2.56
2001,9,20,4.7114,22.94,59.36,2.4
2001,9,21,4.9282,22.35,60.21,2.71
2001,9,22,2.7756,21.43,64.76,5.99
2001,9,23,2.9438,19.19,65.75,6.18
2001,9,24,5.5003,19.86,64.53,3.21
2001,9,25,4.4191,20.86,59.0,2.48
2001,9,26,4.4501,21.99,56.18,2.47
2001,9,27,5.1552,21.89,63.34,2.97
2001,9,28,4.7614,21.41,63.32,3.5
2001,9,29,5.3654,21.12,62.16,2.6
2001,9,30,5.3892,22.48,58.6,2.28
2001,10,1,5.6698,23.72,52.02,2.25
2001,10,2,5.6134,24.9,41.36,3.18
2001,10,3,4.4546,25.91,41.34,2.52
2001,10,4,4.4669,26.91,37.69,3.84
2001,10,5,5.2255,23.59,55.71,3.62
2001,10,6,4.926,22.26,62.04,3.68
2001,10,7,4.8182,20.27,67.41,2.99
2001,10,8,5.3849,20.21,57.48,3.18
